dates,confirmed,state,recovered,tested,deceased,vaccinated1,vaccinated2
31-05-2020,8075,UP,4843,289892,217,0,0
01-06-2020,8361,UP,5030,297903,222,0,0
02-06-2020,8729,UP,5176,307621,229,0,0
03-06-2020,8870,UP,5257,317780,230,0,0
04-06-2020,9237,UP,5439,330663,245,0,0
05-06-2020,9733,UP,5648,344717,257,0,0
06-06-2020,10103,UP,5908,355085,268,0,0
07-06-2020,10536,UP,6185,360258,275,0,0
08-06-2020,10947,UP,6344,380723,283,0,0
09-06-2020,11335,UP,6669,391286,301,0,0
10-06-2020,11610,UP,6971,404637,321,0,0
11-06-2020,12088,UP,7292,420669,345,0,0
12-06-2020,12616,UP,7609,435601,365,0,0
13-06-2020,13118,UP,7875,449616,385,0,0
14-06-2020,13615,UP,8268,467702,399,0,0
15-06-2020,14091,UP,8610,466081,417,0,0
16-06-2020,14598,UP,8904,480047,435,0,0
17-06-2020,15181,UP,9239,496206,465,0,0
18-06-2020,15785,UP,9638,515280,488,0,0
19-06-2020,16594,UP,9995,532505,507,0,0
20-06-2020,17135,UP,10369,542972,529,0,0
21-06-2020,17731,UP,10995,560697,550,0,0
22-06-2020,18322,UP,11601,574304,569,0,0
23-06-2020,18893,UP,12116,588186,588,0,0
24-06-2020,19557,UP,12586,603390,596,0,0
25-06-2020,20193,UP,13119,620954,611,0,0
26-06-2020,20943,UP,13583,642833,630,0,0
27-06-2020,21549,UP,14215,663096,649,0,0
28-06-2020,22147,UP,14808,684296,660,0,0
29-06-2020,22828,UP,15506,707839,672,0,0
30-06-2020,23492,UP,16084,727793,697,0,0
01-07-2020,24056,UP,16629,758915,718,0,0
02-07-2020,24825,UP,17221,781584,735,0,0
03-07-2020,25797,UP,17597,810991,749,0,0
04-07-2020,26554,UP,18154,834991,773,0,0
05-07-2020,27707,UP,18761,887997,785,0,0
06-07-2020,28636,UP,19109,917114,809,0,0
07-07-2020,29968,UP,19627,947453,827,0,0
08-07-2020,31156,UP,20331,1003280,845,0,0
09-07-2020,32362,UP,21127,1036106,862,0,0
10-07-2020,33700,UP,21787,1074112,889,0,0
11-07-2020,35092,UP,22689,1116466,913,0,0
12-07-2020,36476,UP,23334,1156089,934,0,0
13-07-2020,38130,UP,24203,1192089,955,0,0
14-07-2020,39724,UP,24981,1231939,983,0,0
15-07-2020,41383,UP,25743,1277241,1012,0,0
16-07-2020,43441,UP,26675,1325327,1046,0,0
17-07-2020,45163,UP,27634,1379534,1084,0,0
18-07-2020,47036,UP,28664,1426303,1108,0,0
19-07-2020,49247,UP,29845,1470426,1146,0,0
20-07-2020,51160,UP,30831,1513827,1192,0,0
21-07-2020,53288,UP,31855,1554116,1229,0,0
22-07-2020,55588,UP,33500,1600000,1263,0,0
23-07-2020,58104,UP,35803,1654651,1298,0,0
24-07-2020,60771,UP,37712,1705348,1348,0,0
25-07-2020,63742,UP,39903,1762416,1387,0,0
26-07-2020,66988,UP,41641,1834297,1426,0,0
27-07-2020,70493,UP,42833,1941259,1456,0,0
28-07-2020,73951,UP,44520,2033089,1497,0,0
29-07-2020,77334,UP,45807,2120843,1530,0,0
30-07-2020,81039,UP,46803,2209810,1587,0,0
31-07-2020,85461,UP,48863,2325428,1630,0,0
01-08-2020,89048,UP,51334,2418809,1677,0,0
02-08-2020,92921,UP,53357,2533631,1730,0,0
03-08-2020,97362,UP,55393,2623260,1778,0,0
04-08-2020,100310,UP,57271,2689973,1817,0,0
05-08-2020,104388,UP,60558,2689973,1857,0,0
06-08-2020,108974,UP,63402,2797687,1918,0,0
07-08-2020,113378,UP,66834,2893424,1981,0,0
08-08-2020,118038,UP,69833,2996406,2028,0,0
09-08-2020,122609,UP,72650,3118567,2069,0,0
10-08-2020,126722,UP,76724,3209587,2120,0,0
11-08-2020,131763,UP,80589,3314435,2176,0,0
12-08-2020,136238,UP,84661,3412346,2230,0,0
13-08-2020,140775,UP,88786,3501127,2280,0,0
14-08-2020,145287,UP,92526,3598210,2335,0,0
15-08-2020,150061,UP,96231,3695700,2393,0,0
16-08-2020,154418,UP,100432,3786633,2449,0,0
17-08-2020,158216,UP,104808,3872640,2515,0,0
18-08-2020,162434,UP,109607,3966848,2585,0,0
19-08-2020,167510,UP,115227,4075174,2638,0,0
20-08-2020,172334,UP,121090,4184690,2733,0,0
21-08-2020,177239,UP,126657,4294980,2797,0,0
22-08-2020,182456,UP,131295,4420101,2867,0,0
23-08-2020,187781,UP,135613,4551619,2926,0,0
24-08-2020,192382,UP,140107,4674620,2987,0,0
25-08-2020,197388,UP,144754,4796488,3059,0,0
26-08-2020,203028,UP,148562,4941679,3141,0,0
27-08-2020,208419,UP,152893,5080205,3217,0,0
28-08-2020,213824,UP,157879,5202557,3294,0,0
29-08-2020,219457,UP,162741,5350704,3356,0,0
30-08-2020,225632,UP,167543,5490354,3423,0,0
31-08-2020,230414,UP,172140,5626897,3486,0,0
01-09-2020,235757,UP,176677,5776664,3542,0,0
02-09-2020,241439,UP,181364,5913584,3616,0,0
03-09-2020,247101,UP,185812,6050449,3691,0,0
04-09-2020,253175,UP,190818,6196994,3762,0,0
05-09-2020,259765,UP,195959,6345223,3843,0,0
06-09-2020,266283,UP,200738,6500969,3920,0,0
07-09-2020,271851,UP,205731,6631318,3976,0,0
08-09-2020,278473,UP,211170,6773289,4047,0,0
09-09-2020,285041,UP,216901,6917773,4112,0,0
10-09-2020,292029,UP,221506,7067208,4206,0,0
11-09-2020,299045,UP,227442,7217980,4282,0,0
12-09-2020,305831,UP,233527,7358472,4349,0,0
13-09-2020,312036,UP,239485,7505653,4429,0,0
14-09-2020,317195,UP,245417,7636000,4491,0,0
15-09-2020,324036,UP,252097,7784281,4604,0,0
16-09-2020,330265,UP,258573,7938533,4690,0,0
17-09-2020,336294,UP,263288,8089882,4771,0,0
18-09-2020,342788,UP,270094,8245710,4869,0,0
19-09-2020,348517,UP,276690,8399785,4953,0,0
20-09-2020,354275,UP,283274,8540604,5047,0,0
21-09-2020,358893,UP,289594,8676627,5135,0,0
22-09-2020,364543,UP,296183,8826726,5212,0,0
23-09-2020,369686,UP,302689,8992424,5299,0,0
24-09-2020,374277,UP,307611,9145828,5366,0,0
25-09-2020,378533,UP,313686,9310258,5450,0,0
26-09-2020,382835,UP,320232,9467186,5517,0,0
27-09-2020,387085,UP,325888,9625076,5594,0,0
28-09-2020,390875,UP,331270,9776894,5652,0,0
29-09-2020,394856,UP,336981,9937675,5715,0,0
30-09-2020,399082,UP,342415,10098896,5784,0,0
01-10-2020,403101,UP,346859,10263709,5864,0,0
02-10-2020,406995,UP,351966,10426042,5917,0,0
03-10-2020,410626,UP,356826,10579701,5977,0,0
04-10-2020,414466,UP,362052,10739169,6029,0,0
05-10-2020,417437,UP,366321,10888520,6092,0,0
06-10-2020,420937,UP,370753,11044860,6153,0,0
07-10-2020,424326,UP,374972,11208621,6200,0,0
08-10-2020,427459,UP,378662,11375818,6245,0,0
09-10-2020,430666,UP,383086,11549475,6293,0,0
10-10-2020,433712,UP,387149,11726075,6353,0,0
11-10-2020,436979,UP,390566,11898777,6394,0,0
12-10-2020,439161,UP,393908,12041107,6438,0,0
13-10-2020,442118,UP,397570,12192619,6466,0,0
14-10-2020,444711,UP,401306,12355046,6507,0,0
15-10-2020,447383,UP,404545,12509210,6543,0,0
16-10-2020,449935,UP,408083,12679476,6589,0,0
17-10-2020,452660,UP,411611,12841878,6629,0,0
18-10-2020,455146,UP,415592,13011893,6658,0,0
19-10-2020,456865,UP,418685,13147388,6685,0,0
20-10-2020,459154,UP,422024,13298742,6714,0,0
21-10-2020,461475,UP,425356,13445758,6755,0,0
22-10-2020,463858,UP,427937,13603679,6790,0,0
23-10-2020,466060,UP,430962,13756000,6830,0,0
24-10-2020,468238,UP,433703,13908303,6854,0,0
25-10-2020,470270,UP,436071,14025713,6882,0,0
26-10-2020,472068,UP,438512,14138340,6902,0,0
27-10-2020,474054,UP,440847,14276788,6940,0,0
28-10-2020,476034,UP,443589,14431272,6958,0,0
29-10-2020,477895,UP,446054,14569242,6983,0,0
30-10-2020,480082,UP,448644,14717483,7007,0,0
31-10-2020,481863,UP,451070,14863388,7025,0,0
01-11-2020,483832,UP,453458,15013388,7051,0,0
02-11-2020,485609,UP,455498,15149160,7076,0,0
03-11-2020,487335,UP,457708,15307285,7089,0,0
04-11-2020,489502,UP,459722,15454280,7104,0,0
05-11-2020,491354,UP,461073,15609500,7131,0,0
06-11-2020,493527,UP,463240,15762543,7155,0,0
07-11-2020,495421,UP,465250,15923624,7180,0,0
08-11-2020,497563,UP,467108,16089592,7206,0,0
09-11-2020,499190,UP,469003,16227845,7231,0,0
10-11-2020,501311,UP,471204,16377058,7261,0,0
11-11-2020,503159,UP,473316,16532078,7281,0,0
12-11-2020,505424,UP,475175,16684729,7302,0,0
13-11-2020,507602,UP,477180,16841812,7327,0,0
14-11-2020,509903,UP,479182,16967468,7354,0,0
15-11-2020,511304,UP,480965,17049440,7372,0,0
16-11-2020,512850,UP,482854,17122647,7393,0,0
17-11-2020,514270,UP,484692,17210174,7412,0,0
18-11-2020,516616,UP,487221,17321490,7441,0,0
19-11-2020,519148,UP,488911,17474973,7480,0,0
20-11-2020,521988,UP,491131,17636904,7500,0,0
21-11-2020,524223,UP,493228,17810564,7524,0,0
22-11-2020,526780,UP,495415,17985811,7559,0,0
23-11-2020,528833,UP,497475,18121693,7582,0,0
24-11-2020,531050,UP,499507,18292171,7615,0,0
25-11-2020,533355,UP,500835,18470887,7644,0,0
26-11-2020,535449,UP,502353,18636313,7674,0,0
27-11-2020,537747,UP,504411,18819807,7697,0,0
28-11-2020,539899,UP,506938,18994692,7718,0,0
29-11-2020,541873,UP,509556,19170240,7742,0,0
30-11-2020,543888,UP,512028,19322658,7761,0,0
01-12-2020,545545,UP,514087,19466684,7788,0,0
02-12-2020,547308,UP,516694,19618283,7817,0,0
03-12-2020,549228,UP,518390,19788497,7848,0,0
04-12-2020,551179,UP,520637,19960393,7877,0,0
05-12-2020,553012,UP,522867,20128312,7900,0,0
06-12-2020,554944,UP,524860,20308636,7924,0,0
07-12-2020,556397,UP,526721,20453616,7944,0,0
08-12-2020,558173,UP,528832,20621452,7967,0,0
09-12-2020,559499,UP,530854,20766011,7987,0,0
10-12-2020,561161,UP,532349,20934735,8011,0,0
11-12-2020,562722,UP,534224,21103633,8025,0,0
12-12-2020,564132,UP,535985,21258877,8056,0,0
13-12-2020,565556,UP,537755,21415257,8072,0,0
14-12-2020,566728,UP,539727,21538320,8083,0,0
15-12-2020,568064,UP,541579,21687063,8103,0,0
16-12-2020,569263,UP,543344,21844458,8118,0,0
17-12-2020,570791,UP,544503,21999031,8138,0,0
18-12-2020,572196,UP,546087,22149067,8154,0,0
19-12-2020,573401,UP,547631,22304404,8177,0,0
20-12-2020,574631,UP,549190,22439369,8196,0,0
21-12-2020,575621,UP,550587,22564828,8212,0,0
22-12-2020,576824,UP,551917,22692833,8224,0,0
23-12-2020,577642,UP,553019,22832382,8245,0,0
24-12-2020,578768,UP,554202,22972685,8267,0,0
25-12-2020,579982,UP,555544,23116081,8279,0,0
26-12-2020,581080,UP,556912,23239796,8293,0,0
27-12-2020,581980,UP,558303,23382697,8306,0,0
28-12-2020,582920,UP,559888,23508431,8322,0,0
29-12-2020,583941,UP,561257,23640902,8340,0,0
30-12-2020,584966,UP,562459,23793270,8352,0,0
31-12-2020,584966,UP,562459,23943169,8352,0,0
01-01-2021,586752,UP,564541,24087257,8379,0,0
02-01-2021,587434,UP,565731,24216483,8387,0,0
03-01-2021,588171,UP,566910,24348477,8403,0,0
04-01-2021,588882,UP,567964,24468207,8413,0,0
05-01-2021,589611,UP,568892,24594871,8433,0,0
06-01-2021,590340,UP,569959,24741829,8442,0,0
07-01-2021,590843,UP,570605,24887930,8452,0,0
08-01-2021,591610,UP,571606,25034039,8469,0,0
09-01-2021,592896,UP,572981,25178712,8493,0,0
10-01-2021,593171,UP,573542,25317134,8495,0,0
11-01-2021,593680,UP,574312,25440392,8504,0,0
12-01-2021,594175,UP,575101,25569666,8514,0,0
13-01-2021,594641,UP,575980,25707811,8529,0,0
14-01-2021,595142,UP,576519,25841533,8543,0,0
15-01-2021,595614,UP,577475,25963058,8558,0,0
16-01-2021,596137,UP,578405,26086641,8570,21291,0
17-01-2021,596528,UP,579071,26214905,8576,21291,0
18-01-2021,596904,UP,579693,26325197,8580,22644,0
19-01-2021,597238,UP,580482,26446710,8584,22644,0
20-01-2021,597628,UP,581164,26576008,8591,22644,0
21-01-2021,597823,UP,581509,26715060,8597,22644,0
22-01-2021,598126,UP,581993,26853170,8605,123761,0
23-01-2021,598445,UP,582506,26975577,8609,123761,0
24-01-2021,598713,UP,583014,27099309,8617,123761,0
25-01-2021,598907,UP,583470,27205975,8624,123761,0
26-01-2021,599208,UP,584039,27320329,8632,123761,0
27-01-2021,599376,UP,584372,27424012,8636,123761,0
28-01-2021,599624,UP,584752,27536763,8642,294959,0
29-01-2021,599837,UP,585273,27657436,8646,463793,0
30-01-2021,600079,UP,585747,27769217,8650,463793,0
31-01-2021,600299,UP,586116,27888620,8658,463793,0
01-02-2021,600470,UP,586505,27989752,8662,463793,0
02-02-2021,600642,UP,586967,28092122,8668,463793,0
03-02-2021,600837,UP,587398,28211459,8674,463793,0
04-02-2021,600970,UP,587661,28340622,8680,589101,0
05-02-2021,601128,UP,587984,28453058,8682,673542,0
06-02-2021,601272,UP,588148,28578777,8686,673542,0
07-02-2021,601385,UP,588818,28693975,8687,673542,0
08-02-2021,601455,UP,589322,28796828,8691,673542,0
09-02-2021,601562,UP,589565,28912704,8691,673542,0
10-02-2021,601683,UP,589731,29040824,8696,673542,0
11-02-2021,601898,UP,589882,29167417,8696,763421,0
12-02-2021,602001,UP,590071,29302186,8698,858602,0
13-02-2021,602089,UP,590292,29439862,8699,858602,0
14-02-2021,602190,UP,590448,29561480,8702,858602,0
15-02-2021,602248,UP,590570,29672959,8704,916568,18394
16-02-2021,602353,UP,590787,29793515,8704,916568,18394
17-02-2021,602410,UP,591013,29916634,8707,916568,18394
18-02-2021,602553,UP,591269,30037025,8711,1052431,18464
19-02-2021,602592,UP,591359,30173226,8712,1066290,85752
20-02-2021,602706,UP,591559,30308030,8714,1066290,85752
21-02-2021,602785,UP,591700,30434156,8715,1066290,85752
22-02-2021,602785,UP,591700,30546056,8715,1140754,86021
23-02-2021,602975,UP,591989,30669496,8718,1140754,86021
24-02-2021,603103,UP,592192,30789576,8721,1140754,86021
25-02-2021,603232,UP,592327,30930489,8723,1167285,203454
26-02-2021,603350,UP,592441,31053915,8725,1170925,310058
27-02-2021,603427,UP,592556,31171541,8724,1170925,310058
28-02-2021,603527,UP,592699,31287226,8724,1170925,310058
01-03-2021,603608,UP,592803,31395891,8727,1178302,310119
02-03-2021,603711,UP,592901,31505760,8728,1178302,310119
03-03-2021,603788,UP,593035,31631238,8728,1178302,310119
04-03-2021,603907,UP,593149,31749776,8729,1228226,364486
05-03-2021,604034,UP,593288,31868690,8729,1291419,410242
06-03-2021,604164,UP,593704,31977811,8729,1300671,411044
07-03-2021,604279,UP,593895,32086306,8737,1300671,411044
08-03-2021,604380,UP,594008,32170019,8738,1501803,416526
09-03-2021,604527,UP,594109,32270637,8740,1518536,416986
10-03-2021,604648,UP,594219,32375774,8740,1539060,417448
11-03-2021,604791,UP,594308,32481124,8741,1541820,417492
12-03-2021,604958,UP,594396,32571317,8743,1790224,499242
13-03-2021,604958,UP,594396,32661290,8743,1813437,501476
14-03-2021,605290,UP,594693,32757452,8746,1818627,501527
15-03-2021,605441,UP,594855,32848018,8748,2398586,568148
16-03-2021,605655,UP,594993,32948378,8750,2510657,632615
17-03-2021,605915,UP,595150,33067774,8751,2607439,638884
18-03-2021,606229,UP,595259,33192152,8753,2912986,755959
19-03-2021,606609,UP,595382,33315662,8757,3224855,783705
20-03-2021,607050,UP,595518,33450709,8758,3336540,789966
21-03-2021,607538,UP,595743,33580378,8759,3341941,790194
22-03-2021,608076,UP,595920,33715631,8760,3668823,865048
23-03-2021,608709,UP,596101,33835134,8764,3779843,873862
24-03-2021,609443,UP,596286,33972718,8769,3878953,877846
25-03-2021,610273,UP,596451,34115701,8773,4121612,900996
26-03-2021,611301,UP,596698,34260584,8779,4332916,908053
27-03-2021,612351,UP,596953,34400505,8783,4393060,910382
28-03-2021,613798,UP,597320,34546987,8786,4393145,910385
29-03-2021,615078,UP,597619,34666170,8790,4393145,910385
30-03-2021,615996,UP,598001,34730690,8800,4417459,910960
31-03-2021,617194,UP,598535,34798213,8811,4483979,914705
01-04-2021,619783,UP,599045,34922434,8820,4766418,931369
02-04-2021,622736,UP,599827,35070062,8836,5366904,1061169
03-04-2021,625923,UP,600577,35236205,8850,5571181,1071915
04-04-2021,630059,UP,601440,35413966,8881,5683248,1078039
05-04-2021,634033,UP,602319,35575232,8894,6071090,1127282
06-04-2021,639928,UP,603495,35754807,8924,6478775,1162710
07-04-2021,645930,UP,604979,35942111,8964,6672131,1175491
08-04-2021,654404,UP,606063,36147340,9003,6951956,1193205
09-04-2021,663991,UP,606646,36344993,9039,7170213,1226991
10-04-2021,676739,UP,608853,36557245,9085,7255844,1238115
11-04-2021,692015,UP,611622,36761069,9152,7559629,1265790
12-04-2021,705619,UP,614819,36954537,9224,8016090,1343474
13-04-2021,723582,UP,618293,37173548,9309,8331287,1388612
14-04-2021,744021,UP,622810,37384344,9376,8606878,1421961
15-04-2021,766360,UP,627032,37590753,9480,8791482,1482514
16-04-2021,793720,UP,633461,37814182,9583,8978586,1560116
17-04-2021,821054,UP,641292,38029865,9703,9102697,1610042
18-04-2021,851620,UP,650333,38266474,9830,9106356,1612019
19-04-2021,879831,UP,661311,38467016,9997,9225108,1684657
20-04-2021,909405,UP,675702,38666846,10159,9356397,1764383
21-04-2021,942511,UP,689900,38892416,10346,9450086,1809660
22-04-2021,976765,UP,706414,39089449,10541,9564334,1877394
23-04-2021,1013370,UP,728980,39314905,10737,9679894,1943801
24-04-2021,1051314,UP,752211,39540989,10959,9779846,1997363
25-04-2021,1086625,UP,777844,39780573,11165,9783416,2000464
26-04-2021,1120176,UP,804563,39957293,11414,9883945,2063783
27-04-2021,1153097,UP,834961,40141354,11678,9953815,2107488
28-04-2021,1182848,UP,870864,40328141,11943,10019065,2150445
29-04-2021,1217952,UP,896477,40553875,12238,10126798,2228757
30-04-2021,1252324,UP,928971,40798042,12570,10241537,2317497
01-05-2021,1282504,UP,967797,41064661,12874,10349479,2371315
02-05-2021,1313361,UP,1004447,41362046,13162,10334378,2371136
03-05-2021,1342413,UP,1043134,41591659,13447,10420459,2444846
04-05-2021,1368183,UP,1081817,41800223,13798,10507449,2517434
05-05-2021,1399294,UP,1122669,42032261,14151,10590061,2585264
06-05-2021,1425916,UP,1151571,42258373,14501,10671374,2659209
07-05-2021,1453679,UP,1184688,42499776,14873,10745272,2725710
08-05-2021,1480315,UP,1219409,42724305,15170,10815768,2778193
09-05-2021,1503490,UP,1254045,42953900,15464,10817123,2778728
10-05-2021,1524767,UP,1283754,43169533,15742,10908035,2852627
11-05-2021,1545212,UP,1313112,43404184,16043,11006879,2929331
12-05-2021,1563235,UP,1340251,43651487,16369,11134848,3006688
13-05-2021,1580980,UP,1359676,43906523,16646,11280730,3112966
14-05-2021,1596627,UP,1385855,44170366,16957,11391619,3177256
15-05-2021,1609140,UP,1414259,44427447,17238,11508030,3256912
16-05-2021,1619645,UP,1439096,44695189,17546,11509435,3257469
17-05-2021,1628990,UP,1462141,44950523,17817,11721943,3275889
18-05-2021,1637663,UP,1483249,45231090,18072,11918603,3289048
19-05-2021,1644849,UP,1502918,45531018,18352,12091369,3298622
20-05-2021,1651530,UP,1516508,45822509,18588,12499628,3314026
21-05-2021,1659212,UP,1534176,46111719,18760,12699287,3329388
22-05-2021,1665176,UP,1551716,46419134,18978,12897520,3344183
23-05-2021,1669891,UP,1565802,46736818,19209,12910356,3344794
24-05-2021,1673785,UP,1577720,47063616,19362,13180187,3363047
25-05-2021,1677508,UP,1588161,47362430,19519,13436943,3379393
26-05-2021,1680684,UP,1598701,47720703,19712,13681405,3392753
27-05-2021,1683862,UP,1605696,48068524,19899,13948710,3406590
28-05-2021,1686138,UP,1613841,48426572,20053,14243499,3424389
29-05-2021,1688152,UP,1621743,48756628,20208,14542802,3449797
30-05-2021,1690016,UP,1628456,49096724,20346,14558288,3450316
31-05-2021,1691488,UP,1633947,49409401,20497,14851890,3480426
01-06-2021,1692709,UP,1639572,49733196,20672,15173873,3505447
02-06-2021,1693992,UP,1644511,50064707,20787,15501696,3532960
03-06-2021,1695212,UP,1648771,50405118,20895,15869421,3561731
04-06-2021,1696324,UP,1652417,50723832,21031,16242637,3595560
05-06-2021,1697352,UP,1656763,51032849,21151,16607371,3627227
06-06-2021,1698389,UP,1659209,51342537,21252,16625016,3628984
07-06-2021,1699083,UP,1662069,51622903,21333,17055927,3655756
08-06-2021,1699788,UP,1664296,51907814,21425,17471652,3678606
